"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"250950","MONTADAS","PB","09/2011","702","","85936","","122,42",""
"250950","MONTADAS","PB","08/2010","575","","59198","","102,95",""
"250950","MONTADAS","PB","01/2004","463","","34945","","75,48",""
"250950","MONTADAS","PB","10/2004","585","","42801","","73,16",""
"250950","MONTADAS","PB","03/2011","626","","63843","","101,99",""
"250950","MONTADAS","PB","07/2010","572","","58952","","103,06",""
"250950","MONTADAS","PB","06/2010","572","","58517","","102,30",""
"250950","MONTADAS","PB","05/2010","570","","58045","","101,83",""
"250950","MONTADAS","PB","10/2010","582","","61086","","104,96",""
"250950","MONTADAS","PB","12/2011","732","","89616,00","","122,43",""
"250950","MONTADAS","PB","06/2004","463","","34465","","74,44",""
"250950","MONTADAS","PB","12/2010","576","","60888","","105,71",""
"250950","MONTADAS","PB","09/2016","907","","226669","","249,91",""
"250950","MONTADAS","PB","07/2020","1083","","2488","","2,30",""
"250950","MONTADAS","PB","06/2020","1083","","2069","","1,91",""
"250950","MONTADAS","PB","05/2007","641","","44763","","69,83",""
"250950","MONTADAS","PB","05/2020","1083","","2199","","2,03",""
"250950","MONTADAS","PB","01/2007","639","","44207","","69,18",""
"250950","MONTADAS","PB","04/2020","1082","","2556","","2,36",""
"250950","MONTADAS","PB","03/2020","1084","","270376","","249,42",""
"250950","MONTADAS","PB","06/2005","575","","41708","","72,54",""
"250950","MONTADAS","PB","09/2005","564","","41045","","72,77",""
"250950","MONTADAS","PB","08/2007","650","","53779","","82,74",""
"250950","MONTADAS","PB","06/2007","640","","44803","","70,00",""
"250950","MONTADAS","PB","02/2005","572","","41505","","72,56",""
"250950","MONTADAS","PB","02/2020","1095","","272892","","249,22",""
"250950","MONTADAS","PB","04/2016","914","","206970","","226,44",""
"250950","MONTADAS","PB","01/2020","1096","","273933,00","","249,94",""
"250950","MONTADAS","PB","02/2026","","1184","","779987","","658,77"
"250950","MONTADAS","PB","04/2005","574","","41658","","72,57",""
"250950","MONTADAS","PB","08/2005","563","","40987","","72,80",""
"250950","MONTADAS","PB","03/2005","572","","41505","","72,56",""
"250950","MONTADAS","PB","02/2007","633","","43979","","69,48",""
"250950","MONTADAS","PB","03/2007","637","","44284","","69,52",""
"250950","MONTADAS","PB","06/2026","","1181","","785879","","665,44"
"250950","MONTADAS","PB","12/2005","561","","40277","","71,80",""
"250950","MONTADAS","PB","11/2005","556","","39877","","71,72",""
"250950","MONTADAS","PB","04/2026","","1208","","805101","","667,03"
"250950","MONTADAS","PB","07/2026","","1177","","783667","","665,82"
"250950","MONTADAS","PB","05/2005","575","","41708","","72,54",""
"250950","MONTADAS","PB","12/2007","638","","53452","","83,78",""
"250950","MONTADAS","PB","01/2005","573","","41555","","72,52",""
"250950","MONTADAS","PB","11/2007","631","","52574","","83,32",""
"250950","MONTADAS","PB","08/2016","925","","228939","","247,50",""
"250950","MONTADAS","PB","10/2005","564","","40450","","71,72",""
"250950","MONTADAS","PB","12/2020","1077","","28507","","26,47",""
"250950","MONTADAS","PB","10/2020","1077","","27659","","25,68",""
"250950","MONTADAS","PB","07/2005","568","","41203","","72,54",""
"250950","MONTADAS","PB","10/2007","609","","50954","","83,67",""
"250950","MONTADAS","PB","11/2016","888","","223713","","251,93",""
"250950","MONTADAS","PB","09/2020","1077","","25901","","24,05",""
"250950","MONTADAS","PB","09/2007","647","","53494","","82,68",""
"250950","MONTADAS","PB","06/2016","920","","206235","","224,17",""
"250950","MONTADAS","PB","07/2007","642","","44991","","70,08",""
"250950","MONTADAS","PB","04/2007","636","","44336","","69,71",""
"250950","MONTADAS","PB","12/2016","861","","218750","","254,07",""
"250950","MONTADAS","PB","01/2026","","1187","","789288","","664,94"
"250950","MONTADAS","PB","10/2016","914","","229259","","250,83",""
"250950","MONTADAS","PB","01/2016","897","","202213","","225,43",""
"250950","MONTADAS","PB","08/2020","1083","","2488","","2,30",""
"250950","MONTADAS","PB","03/2026","","1162","","768587","","663,15"
"250950","MONTADAS","PB","02/2016","896","","202435,00","","225,93",""
"250950","MONTADAS","PB","07/2016","920","","229943,00","","249,94",""
"250950","MONTADAS","PB","11/2020","1077","","28238","","26,22",""
"250950","MONTADAS","PB","05/2016","917","","207956","","226,78",""
"250950","MONTADAS","PB","05/2026","","1192","","793796","","665,94"
"250950","MONTADAS","PB","03/2016","910","","205326,00","","225,63",""
"250950","MONTADAS","PB","07/2006","650","","45861,00","","70,56",""
"250950","MONTADAS","PB","04/2006","610","","43498,00","","71,31",""
"250950","MONTADAS","PB","12/2006","631","","44578","","70,65",""
"250950","MONTADAS","PB","03/2013","803","","146448","","182,38",""
"250950","MONTADAS","PB","07/2017","891","","231268","","259,56",""
"250950","MONTADAS","PB","05/2013","816","","161820","","198,31",""
"250950","MONTADAS","PB","09/2013","864","","183726","","212,65",""
"250950","MONTADAS","PB","02/2014","875","","191664","","219,04",""
"250950","MONTADAS","PB","06/2014","868","","213811","","246,33",""
"250950","MONTADAS","PB","02/2006","557","","40448","","72,62",""
"250950","MONTADAS","PB","01/2013","807","","136160","","168,72",""
"250950","MONTADAS","PB","05/2014","869","","193158","","222,28",""
"250950","MONTADAS","PB","08/2014","911","","226971","","249,14",""
"250950","MONTADAS","PB","10/2013","866","","187362","","216,35",""
"250950","MONTADAS","PB","11/2014","906","","223641","","246,84",""
"250950","MONTADAS","PB","11/2013","869","","189374","","217,92",""
"250950","MONTADAS","PB","06/2006","655","","46417","","70,87",""
"250950","MONTADAS","PB","10/2006","651","","45873","","70,47",""
"250950","MONTADAS","PB","12/2013","865","","188370","","217,77",""
"250950","MONTADAS","PB","12/2014","908","","224268","","246,99",""
"250950","MONTADAS","PB","09/2014","913","","225308","","246,78",""
"250950","MONTADAS","PB","07/2014","917","","223845","","244,11",""
"250950","MONTADAS","PB","09/2006","651","","45868,00","","70,46",""
"250950","MONTADAS","PB","08/2013","861","","177996","","206,73",""
"250950","MONTADAS","PB","11/2006","651","","45903","","70,51",""
"250950","MONTADAS","PB","02/2017","904","","226491","","250,54",""
"250950","MONTADAS","PB","04/2017","910","","230980","","253,82",""
"250950","MONTADAS","PB","05/2017","914","","233014","","254,94",""
"250950","MONTADAS","PB","06/2017","908","","232815","","256,40",""
"250950","MONTADAS","PB","06/2013","810","","166682","","205,78",""
"250950","MONTADAS","PB","11/2017","1018","","256933","","252,39",""
"250950","MONTADAS","PB","01/2006","558","","40483","","72,55",""
"250950","MONTADAS","PB","12/2017","1032","","259853","","251,80",""
"250950","MONTADAS","PB","02/2013","800","","137628","","172,04",""
"250950","MONTADAS","PB","10/2014","910","","224792","","247,02",""
"250950","MONTADAS","PB","08/2006","650","","45833,00","","70,51",""
"250950","MONTADAS","PB","03/2014","873","","192056","","220,00",""
"250950","MONTADAS","PB","07/2013","864","","180874","","209,34",""
"250950","MONTADAS","PB","01/2017","903","","225956","","250,23",""
"250950","MONTADAS","PB","03/2017","907","","229284","","252,79",""
"250950","MONTADAS","PB","08/2017","979","","247335","","252,64",""
"250950","MONTADAS","PB","09/2017","986","","250527","","254,08",""
"250950","MONTADAS","PB","10/2017","1002","","254296","","253,79",""
"250950","MONTADAS","PB","03/2006","634","","44914","","70,84",""
"250950","MONTADAS","PB","04/2014","875","","191020","","218,31",""
"250950","MONTADAS","PB","05/2006","599","","42953,00","","71,71",""
"250950","MONTADAS","PB","01/2014","871","","190580","","218,81",""
"250950","MONTADAS","PB","04/2013","802","","154398","","192,52",""
"250960","MONTE HOREBE","PB","01/2017","718","","182533","","254,22",""
"250960","MONTE HOREBE","PB","07/2006","718","","49081,00","","68,36",""
"250960","MONTE HOREBE","PB","02/2014","757","","179880","","237,62",""
"250960","MONTE HOREBE","PB","08/2014","705","","189262","","268,46",""
"250960","MONTE HOREBE","PB","08/2013","764","","182146","","238,41",""
"250960","MONTE HOREBE","PB","12/2014","678","","157919","","232,92",""
"250960","MONTE HOREBE","PB","03/2006","598","","40546","","67,80",""
"250960","MONTE HOREBE","PB","11/2014","685","","158662","","231,62",""
"250960","MONTE HOREBE","PB","01/2006","610","","41643","","68,27",""
"250960","MONTE HOREBE","PB","02/2006","600","","40626","","67,71",""
"250960","MONTE HOREBE","PB","05/2014","744","","177510","","238,59",""
"250960","MONTE HOREBE","PB","10/2006","718","","49781","","69,33",""
"250960","MONTE HOREBE","PB","12/2013","755","","180642","","239,26",""
"250960","MONTE HOREBE","PB","04/2013","761","","177606","","233,39",""
"250960","MONTE HOREBE","PB","03/2014","751","","177126","","235,85",""
"250960","MONTE HOREBE","PB","12/2006","705","","49246","","69,85",""
"250960","MONTE HOREBE","PB","12/2017","773","","195503","","252,91",""
"250960","MONTE HOREBE","PB","10/2013","751","","178166","","237,24",""
"250960","MONTE HOREBE","PB","09/2014","696","","173473","","249,24",""
"250960","MONTE HOREBE","PB","04/2014","746","","177992","","238,60",""
"250960","MONTE HOREBE","PB","02/2013","764","","163052","","213,42",""
"250960","MONTE HOREBE","PB","03/2013","766","","180596","","235,77",""
"250960","MONTE HOREBE","PB","04/2006","601","","40656,00","","67,65",""
"250960","MONTE HOREBE","PB","06/2014","746","","196915","","263,96",""
"250960","MONTE HOREBE","PB","08/2006","719","","49411,00","","68,72",""
"250960","MONTE HOREBE","PB","05/2013","763","","179884","","235,76",""
"250960","MONTE HOREBE","PB","08/2017","739","","190341","","257,57",""
"250960","MONTE HOREBE","PB","09/2017","745","","190456","","255,65",""
"250960","MONTE HOREBE","PB","10/2017","755","","192767","","255,32",""
"250960","MONTE HOREBE","PB","11/2006","719","","49911","","69,42",""
"250960","MONTE HOREBE","PB","05/2006","572","","40145,00","","70,18",""
"250960","MONTE HOREBE","PB","09/2013","766","","182232","","237,90",""
"250960","MONTE HOREBE","PB","11/2017","767","","194412","","253,47",""
"250960","MONTE HOREBE","PB","01/2014","757","","179732","","237,43",""
"250960","MONTE HOREBE","PB","07/2014","735","","194690","","264,88",""
"250960","MONTE HOREBE","PB","01/2013","773","","162962","","210,82",""
"250960","MONTE HOREBE","PB","11/2013","756","","183030","","242,10",""
"250960","MONTE HOREBE","PB","06/2013","769","","182834","","237,76",""
"250960","MONTE HOREBE","PB","09/2006","718","","49626,00","","69,12",""
"250960","MONTE HOREBE","PB","06/2006","718","","48191","","67,12",""
"250960","MONTE HOREBE","PB","07/2017","703","","183747","","261,38",""
"250960","MONTE HOREBE","PB","06/2017","721","","186967","","259,32",""
"250960","MONTE HOREBE","PB","05/2017","724","","189197","","261,32",""
"250960","MONTE HOREBE","PB","04/2017","728","","190614","","261,83",""
"250960","MONTE HOREBE","PB","03/2017","732","","192131","","262,47",""
"250960","MONTE HOREBE","PB","10/2014","684","","159134","","232,65",""
"250960","MONTE HOREBE","PB","07/2013","770","","182624","","237,17",""
"250960","MONTE HOREBE","PB","02/2017","721","","185834","","257,74",""
"250960","MONTE HOREBE","PB","04/2023","","941","","609255","","668,78"
"250960","MONTE HOREBE","PB","06/2010","670","","69799","","104,18",""
"250960","MONTE HOREBE","PB","12/2011","736","","92632,00","","125,86",""
"250960","MONTE HOREBE","PB","09/2010","661","","68839","","104,14",""
"250960","MONTE HOREBE","PB","03/2023","","945","","609709","","667,81"
"250960","MONTE HOREBE","PB","12/2004","540","","41152","","76,21",""
"250960","MONTE HOREBE","PB","10/2004","464","","35917","","77,41",""
"250960","MONTE HOREBE","PB","11/2023","","929","","616581,0","","663,70"
"250960","MONTE HOREBE","PB","10/2023","","935","","641006,0","","685,57"
"250960","MONTE HOREBE","PB","03/2011","728","","73137","","100,46",""
"250960","MONTE HOREBE","PB","12/2023","","927","","621690,0","","670,65"
"250960","MONTE HOREBE","PB","07/2023","","929","","625541,00","","686,65"
"250960","MONTE HOREBE","PB","09/2023","","946","","646807","","685,18"
"250960","MONTE HOREBE","PB","01/2011","686","","69941","","101,95",""
"250960","MONTE HOREBE","PB","02/2004","381","","30825","","80,91",""
"250960","MONTE HOREBE","PB","08/2004","381","","30210","","79,29",""
"250960","MONTE HOREBE","PB","06/2011","722","","86576","","119,91",""
"250960","MONTE HOREBE","PB","10/2011","734","","91912","","125,22",""
"250960","MONTE HOREBE","PB","03/2010","674","","70040","","103,92",""
"250960","MONTE HOREBE","PB","04/2011","728","","87074","","119,61",""
"250960","MONTE HOREBE","PB","11/2010","652","","68038","","104,35",""
"250960","MONTE HOREBE","PB","06/2004","381","","30300","","79,53",""
"250960","MONTE HOREBE","PB","08/2023","","946","","637466,00","","678,88"
"250960","MONTE HOREBE","PB","03/2004","381","","30825","","80,91",""
"250960","MONTE HOREBE","PB","11/2004","505","","38567","","76,37",""
"250960","MONTE HOREBE","PB","11/2011","729","","91000","","124,83",""
"250960","MONTE HOREBE","PB","07/2004","381","","30270","","79,45",""
"250960","MONTE HOREBE","PB","07/2011","722","","86118","","119,28",""
"250960","MONTE HOREBE","PB","10/2010","656","","69555","","106,03",""
"250960","MONTE HOREBE","PB","05/2011","725","","86278","","119,00",""
"250960","MONTE HOREBE","PB","08/2010","658","","68782","","104,53",""
"250960","MONTE HOREBE","PB","05/2004","381","","30405","","79,80",""
"250960","MONTE HOREBE","PB","01/2004","381","","30825","","80,91",""
"250960","MONTE HOREBE","PB","06/2023","","937","","651885","","695,72"
"250960","MONTE HOREBE","PB","02/2010","675","","69286,00","","102,65",""
"250960","MONTE HOREBE","PB","04/2004","381","","30465","","79,96",""
"250960","MONTE HOREBE","PB","02/2011","735","","74002","","100,68",""
"250960","MONTE HOREBE","PB","07/2010","659","","68479","","103,91",""
"250960","MONTE HOREBE","PB","05/2023","","941","","613455","","668,25"
"250960","MONTE HOREBE","PB","09/2004","395","","31135","","78,82",""
"250960","MONTE HOREBE","PB","01/2010","675","","69025","","102,26",""
"250960","MONTE HOREBE","PB","04/2010","674","","69456,00","","103,05",""
"250960","MONTE HOREBE","PB","05/2010","667","","68795","","103,14",""
"250960","MONTE HOREBE","PB","08/2011","704","","84726","","120,35",""
"250960","MONTE HOREBE","PB","09/2011","736","","91546","","124,38",""
"250960","MONTE HOREBE","PB","12/2010","648","","67948","","104,86",""
"250960","MONTE HOREBE","PB","11/2009","674","","71283","","105,76",""
"250960","MONTE HOREBE","PB","02/2009","680","","64038","","94,17",""
"250960","MONTE HOREBE","PB","11/2012","774","","135774","","175,42",""
"250960","MONTE HOREBE","PB","10/2009","676","","71540","","105,83",""
"250960","MONTE HOREBE","PB","06/2019","756","","198774","","262,93",""
"250960","MONTE HOREBE","PB","08/2009","686","","65874","","96,03",""
"250960","MONTE HOREBE","PB","05/2009","683","","65104","","95,32",""
"250960","MONTE HOREBE","PB","03/2012","731","","90148","","123,32",""
"250960","MONTE HOREBE","PB","09/2019","741","","194836","","262,94",""
"250960","MONTE HOREBE","PB","05/2019","769","","204269","","265,63",""
"250960","MONTE HOREBE","PB","04/2019","755","","195982,00","","259,58",""
"250960","MONTE HOREBE","PB","04/2009","685","","65064","","94,98",""
"250960","MONTE HOREBE","PB","12/2019","740","","194460","","262,78",""
"250960","MONTE HOREBE","PB","08/2019","752","","198102","","263,43",""
"250960","MONTE HOREBE","PB","07/2012","740","","126678","","171,19",""
"250960","MONTE HOREBE","PB","09/2009","678","","72226","","106,53",""
"250960","MONTE HOREBE","PB","09/2012","772","","135780","","175,88",""
"250960","MONTE HOREBE","PB","05/2012","742","","91838","","123,77",""
"250960","MONTE HOREBE","PB","01/2012","747","","91564","","122,58",""
"250960","MONTE HOREBE","PB","07/2019","750","","197807","","263,74",""
"250960","MONTE HOREBE","PB","01/2009","684","","64192","","93,85",""
"250960","MONTE HOREBE","PB","10/2012","772","","134840","","174,66",""
"250960","MONTE HOREBE","PB","11/2019","741","","194950","","263,09",""
"250960","MONTE HOREBE","PB","02/2019","762","","198850,00","","260,96",""
"250960","MONTE HOREBE","PB","02/2015","678","","157310","","232,02",""
"250960","MONTE HOREBE","PB","12/2012","774","","163916","","211,78",""
"250960","MONTE HOREBE","PB","10/2019","745","","196899","","264,29",""
"250960","MONTE HOREBE","PB","06/2012","738","","126182","","170,98",""
"250960","MONTE HOREBE","PB","01/2015","677","","157440","","232,56",""
"250960","MONTE HOREBE","PB","03/2015","658","","152979","","232,49",""
"250960","MONTE HOREBE","PB","07/2015","638","","147487","","231,17",""
"250960","MONTE HOREBE","PB","07/2009","681","","65036","","95,50",""
"250960","MONTE HOREBE","PB","11/2015","696","","160029","","229,93",""
"250960","MONTE HOREBE","PB","04/2015","657","","155202","","236,23",""
"250960","MONTE HOREBE","PB","05/2015","656","","154223","","235,10",""
"250960","MONTE HOREBE","PB","06/2015","641","","148790","","232,12",""
"250960","MONTE HOREBE","PB","08/2015","635","","147005","","231,50",""
"250960","MONTE HOREBE","PB","09/2015","624","","146242","","234,36",""
"250960","MONTE HOREBE","PB","10/2015","717","","162535","","226,69",""
"250960","MONTE HOREBE","PB","12/2015","706","","162310","","229,90",""
